category_min_id,week_num,region,cv_uu
232,9,Niigata,47
232,9,Tokyo,281
232,10,Niigata,43
232,10,Tokyo,264
232,11,Niigata,45
232,11,Tokyo,219
232,12,Niigata,44
232,12,Tokyo,249
232,13,Niigata,44
232,13,Tokyo,262
232,14,Niigata,45
232,14,Tokyo,241
232,15,Niigata,40
232,15,Tokyo,257
232,16,Niigata,38
232,16,Tokyo,270
232,17,Niigata,36
232,17,Tokyo,234
232,18,Niigata,30
232,18,Tokyo,223
232,19,Niigata,37
232,19,Tokyo,283
232,20,Niigata,32
232,20,Tokyo,239
232,21,Niigata,33
232,21,Tokyo,245
232,22,Niigata,36
232,22,Tokyo,237
232,23,Niigata,24
232,23,Tokyo,209
232,24,Niigata,22
232,24,Tokyo,184
232,25,Niigata,16
232,25,Tokyo,181
232,26,Niigata,11
232,26,Tokyo,176
232,27,Niigata,19
232,27,Tokyo,164
232,28,Niigata,14
232,28,Tokyo,158
232,29,Niigata,12
232,29,Tokyo,144
232,30,Niigata,18
232,30,Tokyo,127
232,31,Niigata,22
232,31,Tokyo,113
232,32,Niigata,13
232,32,Tokyo,126
232,33,Niigata,11
232,33,Tokyo,105
232,34,Niigata,12
232,34,Tokyo,117
232,35,Niigata,14
232,35,Tokyo,111
232,36,Niigata,12
232,36,Tokyo,127
232,37,Niigata,4
232,37,Tokyo,118
232,38,Niigata,8
232,38,Tokyo,125
232,39,Niigata,8
232,39,Tokyo,115
232,40,Niigata,7
232,40,Tokyo,109
232,41,Niigata,5
232,41,Tokyo,112
232,42,Niigata,1
232,42,Tokyo,102
232,43,Niigata,9
232,43,Tokyo,105
232,44,Niigata,3
232,44,Tokyo,107
232,45,Niigata,6
232,45,Tokyo,109
232,46,Niigata,11
232,46,Tokyo,132
233,1,Niigata,10
233,2,Niigata,10
233,3,Niigata,5
233,4,Niigata,8
233,5,Niigata,3
233,6,Niigata,3
233,7,Niigata,9
233,8,Niigata,4
233,9,Niigata,9
233,10,Niigata,11
233,11,Niigata,4
233,12,Niigata,5
233,13,Niigata,7
233,14,Niigata,4
233,15,Niigata,4
233,16,Niigata,4
233,17,Niigata,5
233,18,Niigata,7
233,19,Niigata,3
233,20,Niigata,4
233,21,Niigata,3
233,22,Niigata,5
233,23,Niigata,3
233,24,Niigata,6
233,25,Niigata,5
233,26,Niigata,6
233,27,Niigata,5
233,28,Niigata,6
233,29,Niigata,3
233,30,Niigata,5
233,31,Niigata,2
233,32,Niigata,3
233,33,Niigata,7
233,34,Niigata,8
233,35,Niigata,8
233,36,Niigata,2
233,37,Niigata,5
233,38,Niigata,5
233,39,Niigata,2
233,40,Niigata,3
233,41,Niigata,1
233,42,Niigata,8
233,43,Niigata,2
233,44,Niigata,7
233,45,Niigata,1
233,46,Niigata,2
234,21,Tokyo,1
234,24,Tokyo,1
234,27,Tokyo,1
236,6,Niigata,1
236,9,Niigata,1
236,10,Niigata,2
236,11,Niigata,2
236,12,Niigata,1
236,13,Niigata,3
236,14,Niigata,1
236,15,Niigata,2
236,16,Niigata,1
236,17,Niigata,2
236,18,Niigata,1
236,19,Niigata,2
236,20,Niigata,1
236,21,Niigata,3
236,22,Niigata,2
236,23,Niigata,1
236,24,Niigata,3
236,25,Niigata,2
236,26,Niigata,3
236,27,Niigata,5
236,28,Niigata,4
236,29,Niigata,2
236,31,Niigata,2
236,32,Niigata,5
236,33,Niigata,2
236,34,Niigata,2
236,35,Niigata,2
236,36,Niigata,1
236,37,Niigata,3
236,38,Niigata,2
236,39,Niigata,2
236,40,Niigata,1
236,41,Niigata,2
236,42,Niigata,1
236,43,Niigata,4
236,44,Niigata,1
236,45,Niigata,1
237,18,Niigata,2
237,20,Niigata,1
237,21,Niigata,2
237,24,Niigata,1
237,25,Niigata,1
237,27,Niigata,4
237,28,Niigata,2
237,29,Niigata,2
237,30,Niigata,2
237,31,Niigata,1
237,32,Niigata,1
237,39,Niigata,1
237,41,Niigata,1
237,42,Niigata,1
237,45,Niigata,2
238,1,Niigata,4
238,1,Tokyo,48
238,2,Niigata,8
238,2,Tokyo,76
238,3,Niigata,2
238,3,Tokyo,65
238,4,Niigata,3
238,4,Tokyo,73
238,5,Niigata,7
238,5,Tokyo,67
238,6,Niigata,12
238,6,Tokyo,58
238,7,Niigata,6
238,7,Tokyo,61
238,8,Niigata,5
238,8,Tokyo,42
238,9,Niigata,3
238,9,Tokyo,35
238,10,Niigata,8
238,10,Tokyo,27
238,11,Niigata,8
238,11,Tokyo,24
238,12,Niigata,10
238,12,Tokyo,34
238,13,Niigata,18
238,13,Tokyo,22
238,14,Niigata,7
238,14,Tokyo,20
238,15,Niigata,3
238,15,Tokyo,25
238,16,Niigata,10
238,16,Tokyo,16
238,17,Niigata,6
238,17,Tokyo,17
238,18,Niigata,10
238,18,Tokyo,34
238,19,Niigata,12
238,19,Tokyo,31
238,20,Niigata,7
238,20,Tokyo,34
238,21,Niigata,6
238,21,Tokyo,26
238,22,Niigata,16
238,22,Tokyo,29
238,23,Niigata,13
238,23,Tokyo,23
238,24,Niigata,9
238,24,Tokyo,15
238,25,Niigata,6
238,25,Tokyo,20
238,26,Niigata,6
238,26,Tokyo,18
238,27,Niigata,14
238,27,Tokyo,7
238,28,Niigata,9
238,28,Tokyo,11
238,29,Niigata,3
238,29,Tokyo,18
238,30,Niigata,5
238,30,Tokyo,8
238,31,Niigata,6
238,31,Tokyo,9
238,32,Niigata,8
238,32,Tokyo,15
238,33,Niigata,10
238,33,Tokyo,9
238,34,Niigata,7
238,34,Tokyo,11
238,35,Niigata,12
238,35,Tokyo,12
238,36,Niigata,10
238,36,Tokyo,14
238,37,Niigata,12
238,37,Tokyo,12
238,38,Niigata,9
238,38,Tokyo,15
238,39,Niigata,7
238,39,Tokyo,9
238,40,Niigata,6
238,40,Tokyo,11
238,41,Niigata,11
238,41,Tokyo,17
238,42,Niigata,17
238,42,Tokyo,12
238,43,Niigata,6
238,43,Tokyo,16
238,44,Niigata,14
238,44,Tokyo,21
238,45,Niigata,13
238,45,Tokyo,18
238,46,Niigata,5
238,46,Tokyo,17
239,1,Niigata,2
239,2,Niigata,3
239,3,Niigata,1
239,4,Niigata,3
239,5,Niigata,1
239,6,Niigata,3
239,7,Niigata,1
239,8,Niigata,4
239,9,Niigata,2
239,10,Niigata,1
239,11,Niigata,1
239,12,Niigata,4
239,13,Niigata,2
239,14,Niigata,2
239,15,Niigata,1
239,16,Niigata,2
239,17,Niigata,1
239,18,Niigata,1
239,19,Niigata,33
239,20,Niigata,88
239,21,Niigata,140
239,22,Niigata,143
239,23,Niigata,127
239,24,Niigata,55
239,25,Niigata,4
239,26,Niigata,1
239,27,Niigata,4
239,28,Niigata,3
239,29,Niigata,5
239,30,Niigata,1
239,32,Niigata,4
239,33,Niigata,1
239,34,Niigata,1
239,35,Niigata,5
239,36,Niigata,4
239,38,Niigata,2
239,39,Niigata,3
239,40,Niigata,1
239,42,Niigata,6
239,43,Niigata,3
239,44,Niigata,6
239,45,Niigata,3
239,46,Niigata,2
240,1,Niigata,1
240,2,Niigata,4
240,3,Niigata,4
240,4,Niigata,18
240,4,Tokyo,1
240,5,Niigata,13
240,6,Niigata,12
240,7,Niigata,11
240,8,Niigata,6
240,9,Niigata,16
240,10,Niigata,7
240,11,Niigata,4
240,12,Niigata,9
240,13,Niigata,14
240,14,Niigata,8
240,15,Niigata,7
240,16,Niigata,5
240,17,Niigata,12
240,18,Niigata,7
240,19,Niigata,4
240,21,Niigata,5
240,22,Niigata,12
240,23,Niigata,17
240,24,Niigata,10
240,25,Niigata,17
240,26,Niigata,12
240,27,Niigata,9
240,28,Niigata,8
240,29,Niigata,6
240,30,Niigata,7
240,31,Niigata,8
240,32,Niigata,10
240,33,Niigata,11
240,34,Niigata,12
240,35,Niigata,12
240,36,Niigata,11
240,37,Niigata,10
240,38,Niigata,13
240,39,Niigata,9
240,40,Niigata,11
240,41,Niigata,12
240,42,Niigata,87
240,43,Niigata,33
240,44,Niigata,25
240,45,Niigata,18
240,46,Niigata,20
243,1,Niigata,21
243,1,Tokyo,1
243,2,Niigata,27
243,2,Tokyo,2
243,3,Niigata,18
243,4,Niigata,19
243,4,Tokyo,2
243,5,Niigata,29
243,6,Niigata,40
243,6,Tokyo,1
243,7,Niigata,31
243,8,Niigata,45
243,8,Tokyo,1
243,9,Niigata,25
243,10,Niigata,40
243,11,Niigata,25
243,12,Niigata,21
243,12,Tokyo,1
243,13,Niigata,22
243,13,Tokyo,2
243,14,Niigata,23
243,15,Niigata,31
243,16,Niigata,20
243,17,Niigata,27
243,18,Niigata,20
243,19,Niigata,21
243,20,Niigata,24
243,20,Tokyo,1
243,21,Niigata,26
243,22,Niigata,13
243,23,Niigata,22
243,23,Tokyo,1
243,24,Niigata,12
243,25,Niigata,14
243,26,Niigata,14
243,27,Niigata,21
243,27,Tokyo,2
243,28,Niigata,21
243,29,Niigata,30
243,30,Niigata,25
243,31,Niigata,9
243,32,Niigata,12
243,33,Niigata,22
243,34,Niigata,25
243,35,Niigata,23
243,36,Niigata,40
243,36,Tokyo,1
243,37,Niigata,39
243,37,Tokyo,1
243,38,Niigata,45
243,38,Tokyo,1
243,39,Niigata,32
243,40,Niigata,28
243,41,Niigata,20
243,42,Niigata,24
243,43,Niigata,17
243,44,Niigata,11
243,45,Niigata,17
243,46,Niigata,13
245,1,Niigata,9
245,1,Tokyo,10
245,2,Niigata,7
245,2,Tokyo,19
245,3,Niigata,8
245,3,Tokyo,9
245,4,Niigata,8
245,4,Tokyo,12
245,5,Niigata,5
245,5,Tokyo,13
245,6,Niigata,17
245,6,Tokyo,15
245,7,Niigata,14
245,7,Tokyo,12
245,8,Niigata,18
245,8,Tokyo,16
245,9,Niigata,11
245,9,Tokyo,17
245,10,Niigata,13
245,10,Tokyo,10
245,11,Niigata,16
245,11,Tokyo,18
245,12,Niigata,13
245,12,Tokyo,16
245,13,Niigata,6
245,13,Tokyo,17
245,14,Niigata,5
245,14,Tokyo,8
245,15,Niigata,12
245,15,Tokyo,11
245,16,Niigata,17
245,16,Tokyo,13
245,17,Niigata,7
245,17,Tokyo,8
245,18,Niigata,8
245,18,Tokyo,9
245,19,Niigata,14
245,19,Tokyo,15
245,20,Niigata,16
245,20,Tokyo,15
245,21,Niigata,19
245,21,Tokyo,13
245,22,Niigata,13
245,22,Tokyo,9
245,23,Niigata,11
245,23,Tokyo,13
245,24,Niigata,15
245,24,Tokyo,15
245,25,Niigata,10
245,25,Tokyo,11
245,26,Niigata,9
245,26,Tokyo,13
245,27,Niigata,18
245,27,Tokyo,12
245,28,Niigata,13
245,28,Tokyo,16
245,29,Niigata,22
245,29,Tokyo,21
245,30,Niigata,9
245,30,Tokyo,14
245,31,Niigata,10
245,31,Tokyo,16
245,32,Niigata,8
245,32,Tokyo,14
245,33,Niigata,21
245,33,Tokyo,25
245,34,Niigata,26
245,34,Tokyo,30
245,35,Niigata,22
245,35,Tokyo,12
245,36,Niigata,25
245,36,Tokyo,17
245,37,Niigata,28
245,37,Tokyo,12
245,38,Niigata,22
245,38,Tokyo,13
245,39,Niigata,13
245,39,Tokyo,12
245,40,Niigata,21
245,40,Tokyo,13
245,41,Niigata,26
245,41,Tokyo,25
245,42,Niigata,23
245,42,Tokyo,24
245,43,Niigata,10
245,43,Tokyo,18
245,44,Niigata,11
245,44,Tokyo,19
245,45,Niigata,23
245,45,Tokyo,17
245,46,Niigata,23
245,46,Tokyo,20
246,1,Niigata,17
246,1,Tokyo,47
246,2,Niigata,15
246,2,Tokyo,54
246,3,Niigata,18
246,3,Tokyo,56
246,4,Niigata,16
246,4,Tokyo,58
246,5,Niigata,14
246,5,Tokyo,36
246,6,Niigata,18
246,6,Tokyo,30
246,7,Niigata,18
246,7,Tokyo,33
246,8,Niigata,22
246,8,Tokyo,53
246,9,Niigata,13
246,9,Tokyo,71
246,10,Niigata,22
246,10,Tokyo,61
246,11,Niigata,49
246,11,Tokyo,90
246,12,Niigata,42
246,12,Tokyo,74
246,13,Niigata,16
246,13,Tokyo,52
246,14,Niigata,18
246,14,Tokyo,33
246,15,Niigata,19
246,15,Tokyo,34
246,16,Niigata,31
246,16,Tokyo,36
246,17,Niigata,28
246,17,Tokyo,44
246,18,Niigata,19
246,18,Tokyo,52
246,19,Niigata,23
246,19,Tokyo,35
246,20,Niigata,23
246,20,Tokyo,41
246,21,Niigata,36
246,21,Tokyo,45
246,22,Niigata,11
246,22,Tokyo,45
246,23,Niigata,21
246,23,Tokyo,44
246,24,Niigata,21
246,24,Tokyo,30
246,25,Niigata,20
246,25,Tokyo,37
246,26,Niigata,19
246,26,Tokyo,40
246,27,Niigata,28
246,27,Tokyo,27
246,28,Niigata,27
246,28,Tokyo,37
246,29,Niigata,32
246,29,Tokyo,34
246,30,Niigata,18
246,30,Tokyo,35
246,31,Niigata,29
246,31,Tokyo,28
246,32,Niigata,27
246,32,Tokyo,26
246,33,Niigata,27
246,33,Tokyo,34
246,34,Niigata,14
246,34,Tokyo,35
246,35,Niigata,18
246,35,Tokyo,28
246,36,Niigata,34
246,36,Tokyo,25
246,37,Niigata,25
246,37,Tokyo,37
246,38,Niigata,27
246,38,Tokyo,27
246,39,Niigata,25
246,39,Tokyo,36
246,40,Niigata,16
246,40,Tokyo,27
246,41,Niigata,29
246,41,Tokyo,25
246,42,Niigata,32
246,42,Tokyo,20
246,43,Niigata,21
246,43,Tokyo,21
246,44,Niigata,23
246,44,Tokyo,22
246,45,Niigata,40
246,45,Tokyo,23
246,46,Niigata,32
246,46,Tokyo,22
248,1,Niigata,8
248,2,Niigata,7
248,3,Niigata,5
248,4,Niigata,16
248,5,Niigata,19
248,6,Niigata,12
248,7,Niigata,17
248,8,Niigata,12
248,9,Niigata,10
248,10,Niigata,14
248,11,Niigata,10
248,12,Niigata,7
248,13,Niigata,12
248,14,Niigata,5
248,15,Niigata,6
248,16,Niigata,8
248,17,Niigata,5
248,18,Niigata,4
248,19,Niigata,4
248,20,Niigata,1
248,21,Niigata,3
248,22,Niigata,9
248,23,Niigata,7
248,24,Niigata,8
248,25,Niigata,7
248,26,Niigata,9
248,27,Niigata,10
248,28,Niigata,9
248,29,Niigata,5
248,30,Niigata,7
248,31,Niigata,10
248,32,Niigata,4
248,33,Niigata,7
248,34,Niigata,9
248,35,Niigata,5
248,36,Niigata,6
248,37,Niigata,4
248,38,Niigata,4
248,39,Niigata,3
248,40,Niigata,5
248,41,Niigata,5
248,42,Niigata,5
248,43,Niigata,5
248,44,Niigata,2
248,45,Niigata,6
248,46,Niigata,4
249,1,Niigata,13
249,2,Niigata,131
249,3,Niigata,62
249,4,Niigata,11
249,5,Niigata,5
249,6,Niigata,3
249,7,Niigata,6
249,8,Niigata,2
249,9,Niigata,4
249,10,Niigata,1
249,12,Niigata,2
249,13,Niigata,2
249,14,Niigata,2
249,15,Niigata,2
249,16,Niigata,2
249,17,Niigata,1
249,18,Niigata,3
249,19,Niigata,1
249,20,Niigata,1
249,21,Niigata,1
249,22,Niigata,2
249,23,Niigata,5
249,24,Niigata,1
249,25,Niigata,5
249,26,Niigata,8
249,27,Niigata,4
249,28,Niigata,4
249,29,Niigata,11
249,30,Niigata,21
249,31,Niigata,45
249,32,Niigata,41
249,33,Niigata,45
249,34,Niigata,30
249,35,Niigata,40
249,36,Niigata,22
249,37,Niigata,21
249,38,Niigata,23
249,39,Niigata,20
249,40,Niigata,12
249,41,Niigata,18
249,42,Niigata,19
249,43,Niigata,14
249,44,Niigata,18
249,45,Niigata,18
249,46,Niigata,17
250,1,Tokyo,33
250,2,Tokyo,55
250,3,Tokyo,66
250,4,Niigata,1
250,4,Tokyo,67
250,5,Niigata,1
250,5,Tokyo,59
250,6,Tokyo,34
250,7,Tokyo,40
250,8,Tokyo,48
250,9,Tokyo,35
250,10,Tokyo,37
250,11,Tokyo,42
250,12,Tokyo,33
250,13,Tokyo,53
250,14,Tokyo,45
250,15,Tokyo,51
250,16,Tokyo,68
250,17,Tokyo,53
250,18,Tokyo,45
250,19,Niigata,1
250,19,Tokyo,66
250,20,Tokyo,76
250,21,Niigata,3
250,21,Tokyo,103
250,22,Tokyo,77
250,23,Tokyo,72
250,24,Tokyo,58
250,25,Niigata,1
250,25,Tokyo,76
250,26,Tokyo,73
250,27,Niigata,1
250,27,Tokyo,72
250,28,Tokyo,71
250,29,Niigata,1
250,29,Tokyo,54
250,30,Niigata,2
250,30,Tokyo,89
250,31,Niigata,2
250,31,Tokyo,75
250,32,Tokyo,66
250,33,Tokyo,61
250,34,Niigata,4
250,34,Tokyo,99
250,35,Niigata,5
250,35,Tokyo,89
250,36,Niigata,2
250,36,Tokyo,80
250,37,Niigata,2
250,37,Tokyo,76
250,38,Niigata,1
250,38,Tokyo,69
250,39,Niigata,2
250,39,Tokyo,53
250,40,Niigata,6
250,40,Tokyo,60
250,41,Niigata,2
250,41,Tokyo,62
250,42,Niigata,2
250,42,Tokyo,63
250,43,Tokyo,76
250,44,Tokyo,62
250,45,Niigata,3
250,45,Tokyo,66
250,46,Niigata,1
250,46,Tokyo,65
251,1,Niigata,2
251,1,Tokyo,45
251,2,Niigata,1
251,2,Tokyo,69
251,3,Niigata,1
251,3,Tokyo,67
251,4,Tokyo,47
251,5,Niigata,2
251,5,Tokyo,52
251,6,Niigata,2
251,6,Tokyo,49
251,7,Niigata,6
251,7,Tokyo,47
251,8,Tokyo,55
251,9,Niigata,3
251,9,Tokyo,82
251,10,Niigata,3
251,10,Tokyo,67
251,11,Niigata,2
251,11,Tokyo,67
251,12,Niigata,4
251,12,Tokyo,82
251,13,Tokyo,56
251,14,Niigata,1
251,14,Tokyo,61
251,15,Tokyo,54
251,16,Niigata,3
251,16,Tokyo,54
251,17,Niigata,1
251,17,Tokyo,31
251,18,Niigata,1
251,18,Tokyo,21
251,19,Niigata,3
251,19,Tokyo,42
251,20,Tokyo,41
251,21,Niigata,3
251,21,Tokyo,31
251,22,Niigata,1
251,22,Tokyo,44
251,23,Tokyo,35
251,24,Niigata,3
251,24,Tokyo,34
251,25,Niigata,2
251,25,Tokyo,23
251,26,Niigata,1
251,26,Tokyo,31
251,27,Niigata,2
251,27,Tokyo,43
251,28,Niigata,1
251,28,Tokyo,30
251,29,Tokyo,26
251,30,Tokyo,25
251,31,Niigata,1
251,31,Tokyo,38
251,32,Tokyo,41
251,33,Niigata,1
251,33,Tokyo,32
251,34,Tokyo,41
251,35,Tokyo,42
251,36,Niigata,2
251,36,Tokyo,48
251,37,Niigata,1
251,37,Tokyo,40
251,38,Tokyo,40
251,39,Niigata,1
251,39,Tokyo,36
251,40,Niigata,1
251,40,Tokyo,46
251,41,Tokyo,38
251,42,Niigata,2
251,42,Tokyo,34
251,43,Niigata,1
251,43,Tokyo,30
251,44,Niigata,1
251,44,Tokyo,32
251,45,Tokyo,44
251,46,Tokyo,30
252,1,Niigata,2
252,1,Tokyo,52
252,2,Niigata,1
252,2,Tokyo,52
252,3,Niigata,1
252,3,Tokyo,67
252,4,Tokyo,76
252,5,Niigata,2
252,5,Tokyo,79
252,6,Niigata,2
252,6,Tokyo,58
252,7,Niigata,6
252,7,Tokyo,66
252,8,Tokyo,64
252,9,Niigata,3
252,9,Tokyo,89
252,10,Niigata,3
252,10,Tokyo,84
252,11,Niigata,2
252,11,Tokyo,64
252,12,Niigata,4
252,12,Tokyo,56
252,13,Tokyo,68
252,14,Niigata,1
252,14,Tokyo,59
252,15,Tokyo,55
252,16,Niigata,3
252,16,Tokyo,77
252,17,Niigata,1
252,17,Tokyo,59
252,18,Niigata,1
252,18,Tokyo,34
252,19,Niigata,3
252,19,Tokyo,53
252,20,Tokyo,59
252,21,Niigata,3
252,21,Tokyo,42
252,22,Niigata,1
252,22,Tokyo,63
252,23,Tokyo,49
252,24,Niigata,3
252,24,Tokyo,54
252,25,Niigata,2
252,25,Tokyo,53
252,26,Niigata,1
252,26,Tokyo,45
252,27,Niigata,2
252,27,Tokyo,42
252,28,Niigata,1
252,28,Tokyo,47
252,29,Tokyo,48
252,30,Tokyo,37
252,31,Niigata,1
252,31,Tokyo,50
252,32,Tokyo,37
252,33,Niigata,1
252,33,Tokyo,57
252,34,Tokyo,48
252,35,Tokyo,54
252,36,Niigata,2
252,36,Tokyo,48
252,37,Niigata,1
252,37,Tokyo,44
252,38,Tokyo,43
252,39,Niigata,1
252,39,Tokyo,53
252,40,Niigata,1
252,40,Tokyo,48
252,41,Tokyo,35
252,42,Niigata,2
252,42,Tokyo,34
252,43,Niigata,1
252,43,Tokyo,40
252,44,Niigata,1
252,44,Tokyo,40
252,45,Tokyo,33
252,46,Tokyo,41
253,1,Tokyo,33
253,2,Tokyo,55
253,3,Tokyo,66
253,4,Niigata,1
253,4,Tokyo,67
253,5,Niigata,1
253,5,Tokyo,59
253,6,Tokyo,34
253,7,Tokyo,40
253,8,Tokyo,48
253,9,Tokyo,35
253,10,Tokyo,37
253,11,Tokyo,42
253,12,Tokyo,33
253,13,Tokyo,53
253,14,Tokyo,45
253,15,Tokyo,51
253,16,Tokyo,68
253,17,Tokyo,53
253,18,Tokyo,45
253,19,Niigata,1
253,19,Tokyo,66
253,20,Tokyo,76
253,21,Niigata,3
253,21,Tokyo,103
253,22,Tokyo,77
253,23,Tokyo,72
253,24,Tokyo,58
253,25,Niigata,1
253,25,Tokyo,76
253,26,Tokyo,73
253,27,Niigata,1
253,27,Tokyo,72
253,28,Tokyo,71
253,29,Niigata,1
253,29,Tokyo,54
253,30,Niigata,2
253,30,Tokyo,89
253,31,Niigata,2
253,31,Tokyo,75
253,32,Tokyo,66
253,33,Tokyo,61
253,34,Niigata,4
253,34,Tokyo,99
253,35,Niigata,5
253,35,Tokyo,89
253,36,Niigata,2
253,36,Tokyo,80
253,37,Niigata,2
253,37,Tokyo,76
253,38,Niigata,1
253,38,Tokyo,69
253,39,Niigata,2
253,39,Tokyo,53
253,40,Niigata,6
253,40,Tokyo,60
253,41,Niigata,2
253,41,Tokyo,62
253,42,Niigata,2
253,42,Tokyo,63
253,43,Tokyo,76
253,44,Tokyo,62
253,45,Niigata,3
253,45,Tokyo,66
253,46,Niigata,1
253,46,Tokyo,65
254,1,Niigata,20
254,1,Tokyo,738
254,2,Niigata,30
254,2,Tokyo,712
254,3,Niigata,28
254,3,Tokyo,580
254,4,Niigata,18
254,4,Tokyo,604
254,5,Niigata,25
254,5,Tokyo,616
254,6,Niigata,29
254,6,Tokyo,544
254,7,Niigata,24
254,7,Tokyo,499
254,8,Niigata,17
254,8,Tokyo,540
254,9,Niigata,24
254,9,Tokyo,525
254,10,Niigata,14
254,10,Tokyo,456
254,11,Niigata,16
254,11,Tokyo,490
254,12,Niigata,13
254,12,Tokyo,534
254,13,Niigata,15
254,13,Tokyo,549
254,14,Niigata,11
254,14,Tokyo,567
254,15,Niigata,9
254,15,Tokyo,566
254,16,Niigata,17
254,16,Tokyo,610
254,17,Niigata,13
254,17,Tokyo,576
254,18,Niigata,15
254,18,Tokyo,563
254,19,Niigata,11
254,19,Tokyo,634
254,20,Niigata,16
254,20,Tokyo,627
254,21,Niigata,21
254,21,Tokyo,653
254,22,Niigata,25
254,22,Tokyo,701
254,23,Niigata,20
254,23,Tokyo,738
254,24,Niigata,21
254,24,Tokyo,680
254,25,Niigata,17
254,25,Tokyo,709
254,26,Niigata,15
254,26,Tokyo,812
254,27,Niigata,21
254,27,Tokyo,901
254,28,Niigata,10
254,28,Tokyo,804
254,29,Niigata,22
254,29,Tokyo,872
254,30,Niigata,8
254,30,Tokyo,882
254,31,Niigata,18
254,31,Tokyo,980
254,32,Niigata,16
254,32,Tokyo,1001
254,33,Niigata,14
254,33,Tokyo,1253
254,34,Niigata,14
254,34,Tokyo,1164
254,35,Niigata,11
254,35,Tokyo,1206
254,36,Niigata,15
254,36,Tokyo,1186
254,37,Niigata,11
254,37,Tokyo,1227
254,38,Niigata,11
254,38,Tokyo,1211
254,39,Niigata,22
254,39,Tokyo,1159
254,40,Niigata,10
254,40,Tokyo,1159
254,41,Niigata,19
254,41,Tokyo,1299
254,42,Niigata,13
254,42,Tokyo,1084
254,43,Niigata,12
254,43,Tokyo,1127
254,44,Niigata,9
254,44,Tokyo,1005
254,45,Niigata,7
254,45,Tokyo,1048
254,46,Niigata,14
254,46,Tokyo,1042
255,1,Tokyo,53
255,2,Tokyo,46
255,3,Tokyo,51
255,4,Tokyo,42
255,5,Tokyo,38
255,6,Tokyo,40
255,7,Tokyo,33
255,8,Tokyo,37
255,9,Tokyo,36
255,10,Tokyo,41
255,11,Tokyo,35
255,12,Tokyo,32
255,13,Tokyo,38
255,14,Tokyo,36
255,15,Tokyo,31
255,16,Tokyo,32
255,17,Tokyo,29
255,18,Tokyo,48
255,19,Tokyo,56
255,20,Tokyo,42
255,21,Tokyo,36
255,22,Niigata,1
255,22,Tokyo,45
255,23,Tokyo,31
255,24,Tokyo,58
255,25,Tokyo,37
255,26,Tokyo,61
255,27,Tokyo,59
255,28,Tokyo,47
255,29,Tokyo,70
255,30,Tokyo,55
255,31,Tokyo,48
255,32,Tokyo,52
255,33,Tokyo,62
255,34,Tokyo,60
255,35,Tokyo,57
255,36,Tokyo,47
255,37,Tokyo,59
255,38,Niigata,1
255,38,Tokyo,58
255,39,Tokyo,62
255,40,Tokyo,61
255,41,Tokyo,54
255,42,Tokyo,46
255,43,Tokyo,46
255,44,Niigata,1
255,44,Tokyo,72
255,45,Tokyo,77
255,46,Tokyo,46
256,1,Niigata,1
256,2,Niigata,2
256,3,Niigata,2
256,6,Niigata,1
256,17,Niigata,1
256,18,Niigata,1
256,19,Niigata,3
256,21,Niigata,2
256,22,Niigata,2
256,23,Niigata,1
256,24,Niigata,1
256,27,Niigata,2
256,29,Niigata,1
256,31,Niigata,2
256,32,Niigata,1
256,33,Niigata,2
256,34,Niigata,4
256,35,Niigata,8
256,36,Niigata,5
256,37,Niigata,3
256,38,Niigata,1
256,39,Niigata,1
256,40,Niigata,4
256,41,Niigata,2
256,42,Niigata,1
256,44,Niigata,2
256,45,Niigata,1
256,46,Niigata,1
257,1,Tokyo,601
257,2,Niigata,1
257,2,Tokyo,621
257,3,Niigata,1
257,3,Tokyo,576
257,4,Tokyo,558
257,5,Niigata,3
257,5,Tokyo,604
257,6,Tokyo,631
257,7,Niigata,5
257,7,Tokyo,722
257,8,Niigata,1
257,8,Tokyo,841
257,9,Niigata,1
257,9,Tokyo,864
257,10,Tokyo,759
257,11,Tokyo,737
257,12,Tokyo,1423
257,13,Niigata,2
257,13,Tokyo,1948
257,14,Tokyo,1058
257,15,Tokyo,771
257,16,Tokyo,772
257,17,Tokyo,872
257,18,Tokyo,1056
257,19,Tokyo,996
257,20,Niigata,1
257,20,Tokyo,992
257,21,Niigata,3
257,21,Tokyo,1363
257,22,Niigata,1
257,22,Tokyo,1221
257,23,Tokyo,880
257,24,Niigata,1
257,24,Tokyo,917
257,25,Niigata,2
257,25,Tokyo,1037
257,26,Niigata,2
257,26,Tokyo,1159
257,27,Niigata,2
257,27,Tokyo,770
257,28,Niigata,3
257,28,Tokyo,664
257,29,Tokyo,664
257,30,Niigata,4
257,30,Tokyo,693
257,31,Niigata,4
257,31,Tokyo,656
257,32,Niigata,1
257,32,Tokyo,541
257,33,Tokyo,618
257,34,Niigata,2
257,34,Tokyo,638
257,35,Niigata,1
257,35,Tokyo,805
257,36,Niigata,6
257,36,Tokyo,792
257,37,Niigata,4
257,37,Tokyo,961
257,38,Niigata,4
257,38,Tokyo,1017
257,39,Niigata,2
257,39,Tokyo,1253
257,40,Niigata,2
257,40,Tokyo,1076
257,41,Niigata,1
257,41,Tokyo,1387
257,42,Niigata,1
257,42,Tokyo,1830
257,43,Niigata,2
257,43,Tokyo,2271
257,44,Niigata,2
257,44,Tokyo,2196
257,45,Niigata,6
